,buyPriceAdjustment,indicativeNetImbalanceVolume,reserveScarcityPrice,sellPriceAdjustment,settlementDate,settlementPeriod,systemBuyPrice,systemSellPrice
2016010737,0.00,142.3456,0.00000,0.00,2016-01-07,37,65.89486,65.89486
2016010738,0.00,-69.3395,0.00000,0.00,2016-01-07,38,33.58521,33.58521
2016010739,0.00,-160.8984,0.00000,0.00,2016-01-07,39,32.20000,32.20000
2016010740,0.00,-9.9785,0.00000,0.00,2016-01-07,40,35.00000,35.00000
2016010741,0.00,60.2989,0.00000,0.00,2016-01-07,41,46.00000,46.00000
2016010742,0.00,-180.0426,0.00000,0.00,2016-01-07,42,32.20000,32.20000
2016010743,0.00,-183.2033,NULL,0.00,2016-01-07,43,30.05913,30.05913
2016010744,0.00,-189.8302,NULL,0.00,2016-01-07,44,28.57000,28.57000
2016010745,0.00,-478.0912,NULL,0.00,2016-01-07,45,24.43554,24.43554
2016010746,0.00,-485.3756,NULL,0.00,2016-01-07,46,25.63547,25.63547
2016010747,0.00,-575.3163,NULL,0.00,2016-01-07,47,20.10000,20.10000
2016010748,0.00,-296.8229,NULL,0.00,2016-01-07,48,20.10000,20.10000
2016010801,0.00,-14.9850,NULL,0.00,2016-01-08,1,32.94000,32.94000
2016010802,0.00,86.3923,NULL,0.00,2016-01-08,2,52.46950,52.46950
2016010803,0.00,492.8569,NULL,0.00,2016-01-08,3,65.00000,65.00000
2016010804,0.00,352.9885,NULL,0.00,2016-01-08,4,56.48000,56.48000
2016010805,0.00,276.6334,NULL,0.00,2016-01-08,5,55.00000,55.00000
2016010806,0.00,211.6541,NULL,0.00,2016-01-08,6,52.00000,52.00000
2016010807,0.00,36.3179,NULL,0.00,2016-01-08,7,50.20722,50.20722
2016010808,0.00,144.1183,NULL,0.00,2016-01-08,8,52.00000,52.00000
2016010809,0.00,284.5194,NULL,0.00,2016-01-08,9,52.00000,52.00000
2016010810,0.00,222.6711,NULL,0.00,2016-01-08,10,52.00000,52.00000
2016010811,0.00,248.2450,NULL,0.00,2016-01-08,11,65.00000,65.00000
2016010812,0.00,174.8449,NULL,0.00,2016-01-08,12,65.00000,65.00000
2016010813,0.00,202.3671,NULL,0.00,2016-01-08,13,52.00000,52.00000
2016010814,0.00,73.9097,NULL,0.00,2016-01-08,14,48.27919,48.27919
2016010815,0.00,391.2512,0.00000,0.00,2016-01-08,15,82.24199,82.24199
2016010816,0.00,906.6450,0.00000,0.00,2016-01-08,16,145.58927,145.58927
2016010817,0.00,813.6955,0.00000,0.00,2016-01-08,17,139.00000,139.00000
2016010818,0.00,497.8885,0.00000,0.00,2016-01-08,18,107.13832,107.13832
2016010819,0.00,498.1500,0.00000,0.00,2016-01-08,19,92.21663,92.21663
2016010820,0.00,178.5170,0.00000,0.00,2016-01-08,20,48.50000,48.50000
2016010821,0.00,-137.6749,0.00000,0.00,2016-01-08,21,30.30354,30.30354
2016010822,0.00,-258.2954,0.00000,0.00,2016-01-08,22,30.04945,30.04945
2016010823,0.00,-373.7550,0.00000,0.00,2016-01-08,23,28.91000,28.91000
2016010824,0.00,-468.6407,0.00000,0.00,2016-01-08,24,28.91000,28.91000
2016010825,0.00,-302.5793,0.00000,0.00,2016-01-08,25,29.96083,29.96083
2016010826,0.00,-713.9598,0.00000,0.00,2016-01-08,26,28.63781,28.63781
2016010827,0.00,-587.6492,0.00000,0.00,2016-01-08,27,28.66258,28.66258
2016010828,0.00,-492.5967,NULL,0.00,2016-01-08,28,29.00000,29.00000
2016010829,0.00,-374.8005,NULL,0.00,2016-01-08,29,29.00775,29.00775
2016010830,0.00,-232.8850,NULL,0.00,2016-01-08,30,29.01000,29.01000
2016010831,0.00,-206.9974,NULL,0.00,2016-01-08,31,29.05819,29.05819
2016010832,21.29,-287.5084,NULL,0.00,2016-01-08,32,29.84928,29.84928
2016010833,21.29,-602.1766,0.00000,0.00,2016-01-08,33,29.05940,29.05940
2016010834,21.29,-35.6976,0.00000,0.00,2016-01-08,34,32.57754,32.57754
2016010835,21.29,-229.6401,0.00420,0.00,2016-01-08,35,30.25325,30.25325
2016010836,21.29,-346.7869,0.98460,0.00,2016-01-08,36,30.16000,30.16000
2016010837,21.29,-160.5470,1.74840,0.00,2016-01-08,37,31.60000,31.60000
2016010838,21.29,-238.3598,0.12090,0.00,2016-01-08,38,30.51262,30.51262
2016010839,0.00,-98.6141,0.00090,0.00,2016-01-08,39,32.53494,32.53494
2016010840,0.00,-16.2141,0.00000,0.00,2016-01-08,40,33.76533,33.76533
2016010841,0.00,-15.0142,0.00000,0.00,2016-01-08,41,32.94000,32.94000
2016010842,0.00,-171.2244,0.00000,0.00,2016-01-08,42,31.60000,31.60000
2016010843,0.00,-94.9275,NULL,0.00,2016-01-08,43,32.67395,32.67395
2016010844,0.00,-76.7683,NULL,0.00,2016-01-08,44,32.34656,32.34656
2016010845,0.00,-116.5419,NULL,0.00,2016-01-08,45,30.49666,30.49666
2016010846,0.00,-153.7840,NULL,0.00,2016-01-08,46,31.54785,31.54785
2016010847,0.00,-77.6074,NULL,0.00,2016-01-08,47,32.94000,32.94000
2016010848,0.00,111.3510,NULL,0.00,2016-01-08,48,45.00000,45.00000
2016010901,0.00,214.9425,NULL,0.00,2016-01-09,1,45.00000,45.00000
2016010902,0.00,313.6985,NULL,0.00,2016-01-09,2,55.00000,55.00000
2016010903,0.00,271.3863,NULL,0.00,2016-01-09,3,45.00000,45.00000
2016010904,0.00,9.5143,NULL,0.00,2016-01-09,4,45.00000,45.00000
2016010905,0.00,115.7084,NULL,0.00,2016-01-09,5,45.00000,45.00000
2016010906,0.00,99.5832,NULL,0.00,2016-01-09,6,40.70000,40.70000
2016010907,0.00,-160.3864,NULL,0.00,2016-01-09,7,31.60000,31.60000
2016010908,0.00,-263.1619,NULL,0.00,2016-01-09,8,27.75000,27.75000
2016010909,0.00,-165.8845,NULL,0.00,2016-01-09,9,31.60000,31.60000
2016010910,0.00,-249.4271,NULL,0.00,2016-01-09,10,27.97756,27.97756
2016010911,0.00,-353.9748,NULL,0.00,2016-01-09,11,27.00000,27.00000
2016010912,0.00,-258.1071,NULL,0.00,2016-01-09,12,28.42949,28.42949
2016010913,0.00,-330.1720,NULL,0.00,2016-01-09,13,27.00000,27.00000
2016010914,0.00,-390.5677,NULL,0.00,2016-01-09,14,27.00000,27.00000
2016010915,0.00,-497.1350,NULL,0.00,2016-01-09,15,25.00000,25.00000
2016010916,0.00,-463.2218,NULL,0.00,2016-01-09,16,25.15000,25.15000
2016010917,0.00,-373.5276,NULL,0.00,2016-01-09,17,25.57900,25.57900
2016010918,0.00,-264.2572,NULL,0.00,2016-01-09,18,25.57900,25.57900
2016010919,0.00,-270.5222,NULL,0.00,2016-01-09,19,25.57555,25.57555
2016010920,0.00,-201.8849,NULL,0.00,2016-01-09,20,28.80000,28.80000
2016010921,0.00,-6.3926,NULL,0.00,2016-01-09,21,35.00000,35.00000
2016010922,0.00,-33.3435,0.00000,0.00,2016-01-09,22,35.00000,35.00000
2016010923,0.00,-81.0844,0.00000,0.00,2016-01-09,23,25.15000,25.15000
2016010924,0.00,-83.3788,0.00000,0.00,2016-01-09,24,25.15000,25.15000
2016010925,0.00,-65.9736,0.00000,0.00,2016-01-09,25,25.15000,25.15000
2016010926,0.00,-17.8785,0.00000,0.00,2016-01-09,26,25.15000,25.15000
2016010927,0.00,63.1255,0.00000,0.00,2016-01-09,27,52.00000,52.00000
2016010928,0.00,118.8449,NULL,0.00,2016-01-09,28,47.00000,47.00000
2016010929,0.00,298.6390,NULL,0.00,2016-01-09,29,51.92640,51.92640
2016010930,0.00,214.0732,NULL,0.00,2016-01-09,30,44.83746,44.83746
2016010931,0.00,65.5988,NULL,0.00,2016-01-09,31,44.66163,44.66163
2016010932,0.00,-1.3820,NULL,0.00,2016-01-09,32,25.15000,25.15000
2016010933,0.00,85.9278,0.00000,0.00,2016-01-09,33,47.38064,47.38064
2016010934,0.00,145.0062,0.00000,0.00,2016-01-09,34,49.66459,49.66459
2016010935,0.00,-177.5109,0.00000,0.00,2016-01-09,35,30.06052,30.06052
2016010936,0.00,-447.8116,0.00000,0.00,2016-01-09,36,26.14220,26.14220
2016010937,0.00,-670.3020,0.00000,0.00,2016-01-09,37,27.05537,27.05537
2016010938,0.00,-729.1219,0.00000,0.00,2016-01-09,38,27.08225,27.08225
2016010939,0.00,-335.2800,0.00000,0.00,2016-01-09,39,30.15000,30.15000
2016010940,0.00,-103.9520,0.00000,0.00,2016-01-09,40,32.45889,32.45889
2016010941,0.00,141.9195,0.00000,0.00,2016-01-09,41,46.29387,46.29387
2016010942,0.00,-117.5486,NULL,0.00,2016-01-09,42,30.80109,30.80109
2016010943,0.00,-11.1858,NULL,0.00,2016-01-09,43,33.15212,33.15212
2016010944,0.00,-491.7805,NULL,0.00,2016-01-09,44,28.09700,28.09700
2016010945,0.00,-666.5283,NULL,0.00,2016-01-09,45,27.75000,27.75000
2016010946,0.00,-723.8704,NULL,0.00,2016-01-09,46,27.61146,27.61146
2016010947,0.00,-750.6440,NULL,0.00,2016-01-09,47,27.10000,27.10000
2016010948,0.00,-773.0032,NULL,0.00,2016-01-09,48,26.60289,26.60289
2016011001,0.00,-819.5488,NULL,0.00,2016-01-10,1,26.96688,26.96688
2016011002,0.00,-860.6577,NULL,0.00,2016-01-10,2,26.25000,26.25000
2016011003,0.00,-781.1707,NULL,0.00,2016-01-10,3,26.35916,26.35916
2016011004,0.00,-888.0062,NULL,0.00,2016-01-10,4,22.00000,22.00000
2016011005,0.00,-882.7854,NULL,0.00,2016-01-10,5,22.00000,22.00000
2016011006,0.00,-791.2261,NULL,0.00,2016-01-10,6,22.10360,22.10360
2016011007,0.00,-597.5605,NULL,0.00,2016-01-10,7,25.00000,25.00000
2016011008,0.00,-543.9709,NULL,0.00,2016-01-10,8,23.00000,23.00000
2016011009,0.00,-636.7168,NULL,0.00,2016-01-10,9,10.00000,10.00000
2016011010,0.00,-628.3253,NULL,0.00,2016-01-10,10,10.00000,10.00000
2016011011,0.00,-545.7385,NULL,0.00,2016-01-10,11,10.00000,10.00000
2016011012,0.00,-437.1382,NULL,0.00,2016-01-10,12,22.27432,22.27432
2016011013,0.00,-195.2482,NULL,0.00,2016-01-10,13,23.00000,23.00000
2016011014,0.00,-153.7749,NULL,0.00,2016-01-10,14,26.34114,26.34114
2016011015,0.00,-170.8348,NULL,0.00,2016-01-10,15,31.43637,31.43637
2016011016,0.00,-33.2535,NULL,0.00,2016-01-10,16,32.94000,32.94000
2016011017,0.00,-185.8740,NULL,0.00,2016-01-10,17,31.28001,31.28001
2016011018,0.00,-137.7010,NULL,0.00,2016-01-10,18,31.60000,31.60000
2016011019,0.00,-8.3674,NULL,0.00,2016-01-10,19,32.94000,32.94000
2016011020,0.00,-129.7000,NULL,0.00,2016-01-10,20,31.58664,31.58664
2016011021,0.00,113.0185,NULL,0.00,2016-01-10,21,49.00000,49.00000
2016011022,0.00,26.4108,0.00000,0.00,2016-01-10,22,48.05912,48.05912
2016011023,0.00,-118.7379,0.00000,0.00,2016-01-10,23,31.60000,31.60000
2016011024,0.00,-80.5415,0.00000,0.00,2016-01-10,24,32.94000,32.94000
2016011025,0.00,-165.8333,0.00000,0.00,2016-01-10,25,31.41917,31.41917
2016011026,0.00,-237.5180,0.00000,0.00,2016-01-10,26,28.02000,28.02000
2016011027,0.00,-238.3834,0.00000,0.00,2016-01-10,27,28.81000,28.81000
2016011028,0.00,-254.8465,NULL,0.00,2016-01-10,28,28.81000,28.81000
2016011029,0.00,30.4543,NULL,0.00,2016-01-10,29,40.00000,40.00000
2016011030,0.00,-23.7400,NULL,0.00,2016-01-10,30,32.94000,32.94000
2016011031,0.00,278.4411,NULL,0.00,2016-01-10,31,51.98826,51.98826
2016011032,0.00,308.4328,NULL,0.00,2016-01-10,32,67.00000,67.00000
2016011033,0.00,647.8434,0.00000,0.00,2016-01-10,33,139.63798,139.63798
2016011034,0.00,882.0542,0.00000,0.00,2016-01-10,34,178.92083,178.92083
2016011035,0.00,751.8483,0.00000,0.00,2016-01-10,35,175.27074,175.27074
2016011036,0.00,681.3333,0.00000,0.00,2016-01-10,36,166.46333,166.46333
2016011037,0.00,742.3702,0.00000,0.00,2016-01-10,37,165.16987,165.16987
2016011038,0.00,408.0020,0.00000,0.00,2016-01-10,38,67.00000,67.00000
2016011039,0.00,443.0837,0.00000,0.00,2016-01-10,39,67.95000,67.95000
2016011040,0.00,503.6159,0.00000,0.00,2016-01-10,40,65.00000,65.00000
2016011041,0.00,253.1706,0.00000,0.00,2016-01-10,41,53.99000,53.99000
2016011042,0.00,-11.4426,NULL,0.00,2016-01-10,42,32.94000,32.94000
2016011043,0.00,-279.3710,NULL,0.00,2016-01-10,43,30.10000,30.10000
2016011044,0.00,-359.9515,NULL,0.00,2016-01-10,44,27.00000,27.00000
2016011045,0.00,-256.8964,NULL,0.00,2016-01-10,45,27.00000,27.00000
2016011046,0.00,-432.4557,NULL,0.00,2016-01-10,46,27.00000,27.00000
2016011047,0.00,-588.5840,NULL,0.00,2016-01-10,47,26.19171,26.19171
2016011048,0.00,-355.4058,NULL,0.00,2016-01-10,48,27.00000,27.00000
2016011101,0.00,-163.9566,NULL,0.00,2016-01-11,1,27.20000,27.20000
2016011102,0.00,-132.1602,NULL,0.00,2016-01-11,2,27.20000,27.20000
2016011103,0.00,-370.5717,NULL,0.00,2016-01-11,3,26.88148,26.88148
2016011104,0.00,-524.5062,NULL,0.00,2016-01-11,4,26.80000,26.80000
2016011105,0.00,-434.5724,NULL,0.00,2016-01-11,5,26.20000,26.20000
2016011106,0.00,-372.0677,NULL,0.00,2016-01-11,6,26.71395,26.71395
2016011107,0.00,-449.6315,NULL,0.00,2016-01-11,7,26.67625,26.67625
2016011108,0.00,-382.6148,NULL,0.00,2016-01-11,8,26.36800,26.36800
2016011109,0.00,-275.0833,NULL,0.00,2016-01-11,9,27.03067,27.03067
2016011110,0.00,10.7185,NULL,0.00,2016-01-11,10,39.99000,39.99000
2016011111,0.00,150.3958,NULL,0.00,2016-01-11,11,56.32344,56.32344
2016011112,0.00,199.6460,NULL,0.00,2016-01-11,12,56.32674,56.32674
2016011113,0.00,402.9059,NULL,0.00,2016-01-11,13,79.00000,79.00000
2016011114,0.00,515.1549,NULL,0.00,2016-01-11,14,56.53858,56.53858
2016011115,0.00,418.3576,0.00000,0.00,2016-01-11,15,50.00000,50.00000
2016011116,0.00,497.1730,0.00000,0.00,2016-01-11,16,155.00000,155.00000
2016011117,0.00,392.8099,0.00000,0.00,2016-01-11,17,114.08739,114.08739
2016011118,0.00,77.5807,0.00000,0.00,2016-01-11,18,48.85000,48.85000
2016011119,0.00,318.8707,0.00000,0.00,2016-01-11,19,49.95000,49.95000
2016011120,0.00,414.9357,0.00000,0.00,2016-01-11,20,103.78406,103.78406
2016011121,0.00,405.2304,0.00000,0.00,2016-01-11,21,49.98668,49.98668
2016011122,0.00,325.6505,0.00000,0.00,2016-01-11,22,49.95000,49.95000
2016011123,0.00,130.1145,0.00000,0.00,2016-01-11,23,48.85000,48.85000
2016011124,0.00,37.5313,0.00000,0.00,2016-01-11,24,46.18373,46.18373
2016011125,0.00,-382.8101,0.00000,0.00,2016-01-11,25,30.20697,30.20697
2016011126,0.00,-116.8011,0.00000,0.00,2016-01-11,26,30.30000,30.30000
2016011127,0.00,-321.7664,0.00000,0.00,2016-01-11,27,30.25000,30.25000
2016011128,0.00,-405.9839,NULL,0.00,2016-01-11,28,30.20000,30.20000
2016011129,0.00,-583.6250,NULL,0.00,2016-01-11,29,30.10000,30.10000
2016011130,0.00,-750.1176,NULL,0.00,2016-01-11,30,29.95000,29.95000
2016011131,0.00,-739.7791,NULL,0.00,2016-01-11,31,29.50000,29.50000
2016011132,0.00,-545.1209,NULL,0.00,2016-01-11,32,29.50000,29.50000
2016011133,0.00,-511.9175,0.00000,0.00,2016-01-11,33,25.06356,25.06356
2016011134,0.00,-886.0499,0.00000,0.00,2016-01-11,34,24.83583,24.83583
2016011135,0.00,-1054.9860,0.00000,0.00,2016-01-11,35,25.98267,25.98267
2016011136,0.00,-907.6530,0.00000,0.00,2016-01-11,36,25.27290,25.27290
2016011137,0.00,-669.6786,0.00000,0.00,2016-01-11,37,29.53662,29.53662
2016011138,0.00,-442.5721,0.00000,0.00,2016-01-11,38,30.05265,30.05265
2016011139,0.00,-201.8484,0.00000,0.00,2016-01-11,39,30.12391,30.12391
2016011140,0.00,-187.7477,0.00000,0.00,2016-01-11,40,30.07850,30.07850
2016011141,0.00,-216.1507,0.00000,0.00,2016-01-11,41,30.06376,30.06376
2016011142,0.00,-344.3212,0.00000,0.00,2016-01-11,42,30.04018,30.04018
2016011143,0.00,-411.9648,NULL,0.00,2016-01-11,43,29.36373,29.36373
2016011144,0.00,-438.5506,NULL,0.00,2016-01-11,44,28.10000,28.10000
2016011145,0.00,-489.8264,NULL,0.00,2016-01-11,45,26.95317,26.95317
2016011146,0.00,-616.9202,NULL,0.00,2016-01-11,46,26.80274,26.80274
2016011147,0.00,-640.8127,NULL,0.00,2016-01-11,47,26.11967,26.11967
2016011148,0.00,-711.7584,NULL,0.00,2016-01-11,48,24.45153,24.45153
2016011201,0.00,-256.1889,NULL,0.00,2016-01-12,1,27.12000,27.12000
2016011202,0.00,-213.9166,NULL,0.00,2016-01-12,2,27.20000,27.20000
2016011203,0.00,-244.8010,NULL,0.00,2016-01-12,3,27.20000,27.20000
2016011204,0.00,-446.4021,NULL,0.00,2016-01-12,4,26.60000,26.60000
2016011205,0.00,-676.6915,NULL,0.00,2016-01-12,5,23.09250,23.09250
2016011206,0.00,-671.8534,NULL,0.00,2016-01-12,6,24.00000,24.00000
2016011207,0.00,-725.0856,NULL,0.00,2016-01-12,7,21.45679,21.45679
2016011208,0.00,-1004.8757,NULL,0.00,2016-01-12,8,20.17967,20.17967
2016011209,0.00,-1073.7421,NULL,0.00,2016-01-12,9,-5.00000,-5.00000
2016011210,0.00,-989.6791,NULL,0.00,2016-01-12,10,-5.00000,-5.00000
2016011211,0.00,-717.5106,NULL,0.00,2016-01-12,11,22.86932,22.86932
2016011212,0.00,-490.6282,NULL,0.00,2016-01-12,12,21.27069,21.27069
2016011213,0.00,-689.2670,NULL,0.00,2016-01-12,13,-8.14254,-8.14254
2016011214,0.00,-589.1494,NULL,0.00,2016-01-12,14,15.22901,15.22901
2016011215,0.00,-465.1102,0.00000,0.00,2016-01-12,15,22.72785,22.72785
2016011216,0.00,-244.1714,0.00000,0.00,2016-01-12,16,28.10000,28.10000
2016011217,0.00,124.5182,0.00000,0.00,2016-01-12,17,47.95000,47.95000
2016011218,0.00,-61.4590,0.00000,0.00,2016-01-12,18,30.04432,30.04432
2016011219,0.00,-80.1068,0.00000,0.00,2016-01-12,19,28.37980,28.37980
2016011220,0.00,-297.6476,0.00000,0.00,2016-01-12,20,27.93983,27.93983
2016011221,0.00,-163.5998,0.00000,0.00,2016-01-12,21,28.34193,28.34193
2016011222,0.00,-95.9571,0.00000,0.00,2016-01-12,22,28.20000,28.20000
2016011223,0.00,55.1550,0.00000,0.00,2016-01-12,23,45.74487,45.74487
2016011224,0.00,253.9734,0.00000,0.00,2016-01-12,24,47.23000,47.23000
2016011225,0.00,432.6238,0.00000,0.00,2016-01-12,25,133.38832,133.38832
2016011226,0.00,357.3912,0.00000,0.00,2016-01-12,26,47.23000,47.23000
2016011227,0.00,699.6788,0.00000,0.00,2016-01-12,27,109.88692,109.88692
2016011228,0.00,626.6411,NULL,0.00,2016-01-12,28,62.73287,62.73287
2016011229,0.00,522.8867,NULL,0.00,2016-01-12,29,49.00000,49.00000
2016011230,0.00,177.1356,NULL,0.00,2016-01-12,30,47.99884,47.99884
2016011231,0.00,-36.3661,NULL,0.00,2016-01-12,31,28.45000,28.45000
2016011232,0.00,113.9450,NULL,0.00,2016-01-12,32,48.68488,48.68488
2016011233,0.00,42.0392,0.00000,0.00,2016-01-12,33,51.81627,51.81627
2016011234,0.00,-301.3861,0.00000,0.00,2016-01-12,34,29.80058,29.80058
2016011235,0.00,-294.4495,0.00000,0.00,2016-01-12,35,30.05000,30.05000
2016011236,0.00,-434.2110,0.00000,0.00,2016-01-12,36,28.90000,28.90000
2016011237,0.00,-193.9425,0.00000,0.00,2016-01-12,37,29.76625,29.76625
2016011238,0.00,143.8241,0.00000,0.00,2016-01-12,38,55.95000,55.95000
2016011239,0.00,347.5362,0.00000,0.00,2016-01-12,39,57.57636,57.57636
2016011240,0.00,213.8281,0.00000,0.00,2016-01-12,40,52.00000,52.00000
2016011241,0.00,101.6986,0.00000,0.00,2016-01-12,41,45.00000,45.00000
2016011242,0.00,123.6617,0.00000,0.00,2016-01-12,42,45.00000,45.00000
2016011243,0.00,68.7564,NULL,0.00,2016-01-12,43,44.10000,44.10000
2016011244,0.00,69.4873,NULL,0.00,2016-01-12,44,44.10000,44.10000
2016011245,0.00,163.4695,NULL,0.00,2016-01-12,45,44.22842,44.22842
2016011246,0.00,166.2050,NULL,0.00,2016-01-12,46,45.78578,45.78578
2016011247,0.00,370.2438,NULL,0.00,2016-01-12,47,52.27712,52.27712
2016011248,0.00,92.3695,NULL,0.00,2016-01-12,48,46.95000,46.95000
2016011301,0.00,331.7084,NULL,0.00,2016-01-13,1,47.60354,47.60354
2016011302,0.00,355.4672,NULL,0.00,2016-01-13,2,50.11399,50.11399
2016011303,0.00,-40.8107,NULL,0.00,2016-01-13,3,28.48000,28.48000
2016011304,0.00,-79.2168,NULL,0.00,2016-01-13,4,28.27389,28.27389
2016011305,0.00,58.5765,NULL,0.00,2016-01-13,5,41.00000,41.00000
2016011306,0.00,185.5248,NULL,0.00,2016-01-13,6,48.66248,48.66248
2016011307,0.00,315.2389,NULL,0.00,2016-01-13,7,46.00000,46.00000
2016011308,0.00,233.1822,NULL,0.00,2016-01-13,8,46.00000,46.00000
2016011309,0.00,-23.8041,NULL,0.00,2016-01-13,9,28.89043,28.89043
2016011310,0.00,86.2408,NULL,0.00,2016-01-13,10,44.99405,44.99405
2016011311,0.00,245.0882,NULL,0.00,2016-01-13,11,52.00000,52.00000
2016011312,0.00,199.9578,NULL,0.00,2016-01-13,12,45.10987,45.10987
2016011313,0.00,83.5884,NULL,0.00,2016-01-13,13,44.14554,44.14554
2016011314,0.00,-186.3269,NULL,0.00,2016-01-13,14,26.67323,26.67323
2016011315,0.00,39.4415,0.00000,0.00,2016-01-13,15,44.10000,44.10000
2016011316,0.00,437.3889,0.00000,0.00,2016-01-13,16,153.25763,153.25763
2016011317,0.00,-165.4381,0.00000,0.00,2016-01-13,17,28.27168,28.27168
2016011318,0.00,-196.9486,0.00000,0.00,2016-01-13,18,28.97271,28.97271
2016011319,0.00,-111.0058,0.00000,0.00,2016-01-13,19,30.17173,30.17173
2016011320,0.00,31.8721,0.00000,0.00,2016-01-13,20,40.00000,40.00000
2016011321,0.00,0.0584,0.00000,0.00,2016-01-13,21,56.99000,56.99000
2016011322,0.00,-38.1118,0.00000,0.00,2016-01-13,22,28.73845,28.73845
2016011323,0.00,-116.8765,0.00000,0.00,2016-01-13,23,27.56187,27.56187
2016011324,0.00,-340.8078,0.00000,0.00,2016-01-13,24,28.01465,28.01465
2016011325,0.00,-381.7450,0.00000,0.00,2016-01-13,25,28.02000,28.02000
2016011326,0.00,-357.6188,0.00000,0.00,2016-01-13,26,28.08268,28.08268
2016011327,0.00,-372.6751,0.00000,0.00,2016-01-13,27,28.22400,28.22400
2016011328,0.00,-316.9273,NULL,0.00,2016-01-13,28,28.50000,28.50000
2016011329,0.00,-78.2833,NULL,0.00,2016-01-13,29,28.50000,28.50000
2016011330,0.00,71.5628,NULL,0.00,2016-01-13,30,49.50000,49.50000
2016011331,0.00,-36.7501,NULL,0.00,2016-01-13,31,28.50000,28.50000
2016011332,0.00,-201.8493,NULL,0.00,2016-01-13,32,28.50000,28.50000
2016011333,0.00,-142.0974,0.00000,0.00,2016-01-13,33,28.50000,28.50000
2016011334,0.00,-123.7282,0.00000,0.00,2016-01-13,34,29.80636,29.80636
2016011335,0.00,-320.4825,0.00000,0.00,2016-01-13,35,28.82211,28.82211
2016011336,0.00,-627.4767,0.00000,0.00,2016-01-13,36,28.50000,28.50000
2016011337,0.00,-733.2025,0.00000,0.00,2016-01-13,37,28.50000,28.50000
2016011338,0.00,-804.7184,0.00000,0.00,2016-01-13,38,28.45000,28.45000
2016011339,0.00,-314.2079,0.00000,0.00,2016-01-13,39,28.50000,28.50000
2016011340,0.00,81.0071,0.00000,0.00,2016-01-13,40,54.95000,54.95000
2016011341,0.00,33.7298,0.00000,0.00,2016-01-13,41,44.29251,44.29251
2016011342,0.00,-42.8277,0.00000,0.00,2016-01-13,42,30.00000,30.00000
2016011343,0.00,260.4060,NULL,0.00,2016-01-13,43,45.00000,45.00000
2016011344,0.00,187.3358,NULL,0.00,2016-01-13,44,44.77204,44.77204
2016011345,0.00,193.4150,NULL,0.00,2016-01-13,45,44.88147,44.88147
2016011346,0.00,-121.1751,NULL,0.00,2016-01-13,46,27.61986,27.61986
2016011347,0.00,-125.9639,NULL,0.00,2016-01-13,47,27.55000,27.55000
2016011348,0.00,-355.8560,NULL,0.00,2016-01-13,48,26.86000,26.86000
2016011401,0.00,-34.9063,NULL,0.00,2016-01-14,1,28.75000,28.75000
2016011402,0.00,24.9661,NULL,0.00,2016-01-14,2,45.90387,45.90387
2016011403,0.00,148.0823,NULL,0.00,2016-01-14,3,50.91181,50.91181
2016011404,0.00,156.3060,NULL,0.00,2016-01-14,4,51.00000,51.00000
2016011405,0.00,-217.9537,NULL,0.00,2016-01-14,5,27.00000,27.00000
2016011406,0.00,-366.7229,NULL,0.00,2016-01-14,6,24.89957,24.89957
2016011407,0.00,-406.5080,NULL,0.00,2016-01-14,7,21.00000,21.00000
2016011408,0.00,-627.7992,NULL,0.00,2016-01-14,8,23.36883,23.36883
2016011409,0.00,-569.5327,NULL,0.00,2016-01-14,9,21.32422,21.32422
2016011410,0.00,-512.1500,NULL,0.00,2016-01-14,10,21.00000,21.00000
2016011411,0.00,-220.6856,NULL,0.00,2016-01-14,11,24.00000,24.00000
2016011412,0.00,-372.9673,NULL,0.00,2016-01-14,12,24.00000,24.00000
2016011413,0.00,-215.6202,NULL,0.00,2016-01-14,13,24.35876,24.35876
2016011414,0.00,-7.8264,NULL,0.00,2016-01-14,14,28.91000,28.91000
2016011415,0.00,-24.2149,0.00000,0.00,2016-01-14,15,29.80616,29.80616
2016011416,0.00,116.8646,0.00000,0.00,2016-01-14,16,57.00000,57.00000
2016011417,0.00,-9.5608,0.00000,0.00,2016-01-14,17,29.86015,29.86015
2016011418,0.00,-261.7852,0.00000,0.00,2016-01-14,18,28.75000,28.75000
2016011419,0.00,-92.3252,0.00000,0.00,2016-01-14,19,28.87973,28.87973
2016011420,0.00,58.5915,0.00000,0.00,2016-01-14,20,57.00000,57.00000
2016011421,0.00,2.3376,0.00000,0.00,2016-01-14,21,40.00000,40.00000
2016011422,0.00,-10.6795,0.00000,0.00,2016-01-14,22,29.83433,29.83433
2016011423,0.00,236.6789,0.00000,0.00,2016-01-14,23,62.00000,62.00000
2016011424,0.00,220.7244,0.00000,0.00,2016-01-14,24,55.93568,55.93568
2016011425,0.00,205.1895,0.00000,0.00,2016-01-14,25,54.23774,54.23774
2016011426,0.00,7.3551,0.00000,0.00,2016-01-14,26,45.00000,45.00000
2016011427,0.00,-28.8013,0.00000,0.00,2016-01-14,27,28.75000,28.75000
2016011428,0.00,24.9360,NULL,0.00,2016-01-14,28,45.00000,45.00000
2016011429,0.00,-101.9062,NULL,0.00,2016-01-14,29,28.75000,28.75000
2016011430,0.00,-277.1708,NULL,0.00,2016-01-14,30,28.55000,28.55000
