,settlementDate,settlementPeriod,solar,wind_off,wind_on
2017050538,5/5/2017,38,1999,3159.326,70.361
2017050537,5/5/2017,37,3375,3159.326,70.361
2017050536,5/5/2017,36,3375,3143.784,73.872
2017050535,5/5/2017,35,4811,3143.784,73.872
2017050534,5/5/2017,34,4811,3132.277,75.002
2017050533,5/5/2017,33,6063,3132.277,75.002
2017050532,5/5/2017,32,6063,2898.604,77.283
2017050531,5/5/2017,31,6817,2898.604,77.283
2017050530,5/5/2017,30,6817,2873.849,75.791
2017050529,5/5/2017,29,7185,2873.849,75.791
2017050528,5/5/2017,28,7185,3044.172,76.285
2017050527,5/5/2017,27,7157,3044.172,76.285
2017050526,5/5/2017,26,7157,2998.317,73.114
2017050525,5/5/2017,25,6531,2998.317,73.114
2017050524,5/5/2017,24,6531,2960.639,69.156
2017050523,5/5/2017,23,5610,2960.639,69.156
2017050522,5/5/2017,22,5610,2947.546,64.552
2017050521,5/5/2017,21,4486,2947.546,64.552
2017050520,5/5/2017,20,4486,3034.951,56.868
2017050519,5/5/2017,19,3028,3034.951,56.868
2017050518,5/5/2017,18,3028,3127.25,52.22
2017050517,5/5/2017,17,1681,3127.25,52.22
2017050516,5/5/2017,16,1681,3187.93,46.824
2017050515,5/5/2017,15,669,3187.93,46.824
2017050514,5/5/2017,14,669,3142.594,45.027
2017050513,5/5/2017,13,117,3142.594,45.027
2017050512,5/5/2017,12,117,3083.813,45.039
2017050511,5/5/2017,11,0,3083.813,45.039
2017050510,5/5/2017,10,0,3019.263,44.781
2017050509,5/5/2017,9,0,3019.263,44.781
2017050508,5/5/2017,8,0,3017.99,44.889
2017050507,5/5/2017,7,0,3017.99,44.889
2017050506,5/5/2017,6,0,2981.551,44.437
2017050505,5/5/2017,5,0,2981.551,44.437
2017050504,5/5/2017,4,0,2935.163,43.882
2017050503,5/5/2017,3,0,2935.163,43.882
2017050502,5/5/2017,2,0,3387.201,46.184
2017050501,5/5/2017,1,0,3387.201,46.184
2017050648,5/6/2017,48,0,1542.701,23.877
2017050647,5/6/2017,47,0,1542.701,23.877
2017050646,5/6/2017,46,0,1682.744,25.103
2017050645,5/6/2017,45,0,1682.744,25.103
2017050644,5/6/2017,44,0,1773.767,26.251
2017050643,5/6/2017,43,59,1773.767,26.251
2017050642,5/6/2017,42,118,1847.022,28.424
2017050641,5/6/2017,41,333,1847.022,28.424
2017050640,5/6/2017,40,547,1931.037,31.696
2017050639,5/6/2017,39,900,1931.037,31.696
2017050638,5/6/2017,38,1252,1981.53,36.748
2017050637,5/6/2017,37,1639,1981.53,36.748
2017050636,5/6/2017,36,2025,2034.369,39.603
2017050635,5/6/2017,35,2380,2034.369,39.603
2017050634,5/6/2017,34,2734,2086.424,42.689
2017050633,5/6/2017,33,3041,2086.424,42.689
2017050632,5/6/2017,32,3348,2126.617,46.051
2017050631,5/6/2017,31,3619,2126.617,46.051
2017050630,5/6/2017,30,3889,2182.958,48.642
2017050629,5/6/2017,29,4012,2182.958,48.642
2017050628,5/6/2017,28,4134,2221.081,52.567
2017050627,5/6/2017,27,4077,2221.081,52.567
2017050626,5/6/2017,26,4019,2269.282,52.361
2017050625,5/6/2017,25,3840,2269.282,52.361
2017050624,5/6/2017,24,3660,2371.028,52.241
2017050623,5/6/2017,23,3403,2371.028,52.241
2017050622,5/6/2017,22,3145,2441.171,51.395
2017050621,5/6/2017,21,2847,2441.171,51.395
2017050620,5/6/2017,20,2549,2540.017,48.417
2017050619,5/6/2017,19,2184,2540.017,48.417
2017050618,5/6/2017,18,1819,2605.941,46.441
2017050617,5/6/2017,17,1440,2605.941,46.441
2017050616,5/6/2017,16,1061,2590.251,44.918
2017050615,5/6/2017,15,742,2590.251,44.918
2017050614,5/6/2017,14,422,2592.495,43.331
2017050613,5/6/2017,13,250,2592.495,43.331
2017050612,5/6/2017,12,77,2586.031,42.513
2017050611,5/6/2017,11,39,2586.031,42.513
2017050610,5/6/2017,10,0,2550.585,42.299
2017050609,5/6/2017,9,0,2550.585,42.299
2017050608,5/6/2017,8,0,2565.38,42.24
2017050607,5/6/2017,7,0,2565.38,42.24
2017050606,5/6/2017,6,0,2626.917,42.264
2017050605,5/6/2017,5,0,2626.917,42.264
2017050604,5/6/2017,4,0,2638.051,43.017
2017050603,5/6/2017,3,0,2638.051,43.017
2017050602,5/6/2017,2,0,2727.333,46.902
2017050601,5/6/2017,1,0,2727.333,46.902
2017050748,5/7/2017,48,0,2475.494,29.196
2017050747,5/7/2017,47,0,2475.494,29.196
2017050746,5/7/2017,46,0,2430.166,27.207
2017050745,5/7/2017,45,0,2430.166,27.207
2017050744,5/7/2017,44,0,2206.578,24.965
2017050743,5/7/2017,43,73,2206.578,24.965
2017050742,5/7/2017,42,145,1995.983,27.138
2017050741,5/7/2017,41,407,1995.983,27.138
2017050740,5/7/2017,40,669,1796.175,29.996
2017050739,5/7/2017,39,1082,1796.175,29.996
2017050738,5/7/2017,38,1494,1615.871,31.97
2017050737,5/7/2017,37,1997,1615.871,31.97
2017050736,5/7/2017,36,2500,1426.074,29.724
2017050735,5/7/2017,35,3039,1426.074,29.724
2017050734,5/7/2017,34,3578,1232.252,27.638
2017050733,5/7/2017,33,4008,1232.252,27.638
2017050732,5/7/2017,32,4438,1056.789,27.083
2017050731,5/7/2017,31,4727,1056.789,27.083
2017050730,5/7/2017,30,5015,951.556,23.473
2017050729,5/7/2017,29,5120,951.556,23.473
2017050728,5/7/2017,28,5224,848.61,21.526
2017050727,5/7/2017,27,5120,848.61,21.526
2017050726,5/7/2017,26,5016,842.459,19.377
2017050725,5/7/2017,25,4760,842.459,19.377
2017050724,5/7/2017,24,4504,866.031,18.105
2017050723,5/7/2017,23,4130,866.031,18.105
2017050722,5/7/2017,22,3756,927.449,17.718
2017050721,5/7/2017,21,3286,927.449,17.718
2017050720,5/7/2017,20,2816,972.117,17.105
2017050719,5/7/2017,19,2314,972.117,17.105
2017050718,5/7/2017,18,1811,1016.763,16.62
2017050717,5/7/2017,17,1382,1016.763,16.62
2017050716,5/7/2017,16,953,1042.923,16.532
2017050715,5/7/2017,15,658,1042.923,16.532
2017050714,5/7/2017,14,363,1047.444,16.957
2017050713,5/7/2017,13,215,1047.444,16.957
2017050712,5/7/2017,12,67,1034.679,17.234
2017050711,5/7/2017,11,34,1034.679,17.234
2017050710,5/7/2017,10,0,1093.992,17.747
2017050709,5/7/2017,9,0,1093.992,17.747
2017050708,5/7/2017,8,0,1175.245,18.514
2017050707,5/7/2017,7,0,1175.245,18.514
2017050706,5/7/2017,6,0,1250.998,19.585
2017050705,5/7/2017,5,0,1250.998,19.585
2017050704,5/7/2017,4,0,1327.678,21.046
2017050703,5/7/2017,3,0,1327.678,21.046
2017050702,5/7/2017,2,0,1441.532,22.446
2017050701,5/7/2017,1,0,1441.532,22.446
2017050848,5/8/2017,48,0,1977.486,34.461
2017050847,5/8/2017,47,0,1977.486,34.461
2017050846,5/8/2017,46,0,2285.944,37.458
2017050845,5/8/2017,45,0,2285.944,37.458
2017050844,5/8/2017,44,0,2410.688,39.618
2017050843,5/8/2017,43,84,2410.688,39.618
2017050842,5/8/2017,42,168,2459.931,44.265
2017050841,5/8/2017,41,464,2459.931,44.265
2017050840,5/8/2017,40,760,2492.663,49.992
2017050839,5/8/2017,39,1251,2492.663,49.992
2017050838,5/8/2017,38,1741,2398.635,51.713
2017050837,5/8/2017,37,2339,2398.635,51.713
2017050836,5/8/2017,36,2936,2343.582,50.005
2017050835,5/8/2017,35,3552,2343.582,50.005
2017050834,5/8/2017,34,4168,2350.756,49.213
2017050833,5/8/2017,33,4692,2350.756,49.213
2017050832,5/8/2017,32,5216,2316.37,48.82
2017050831,5/8/2017,31,5582,2316.37,48.82
2017050830,5/8/2017,30,5947,2297.671,46.795
2017050829,5/8/2017,29,6035,2297.671,46.795
2017050828,5/8/2017,28,6123,2313.099,47.495
2017050827,5/8/2017,27,5988,2313.099,47.495
2017050826,5/8/2017,26,5853,2384.046,48.146
2017050825,5/8/2017,25,5560,2384.046,48.146
2017050824,5/8/2017,24,5267,2498.537,49.143
2017050823,5/8/2017,23,4763,2498.537,49.143
2017050822,5/8/2017,22,4258,2591.055,49.789
2017050821,5/8/2017,21,3666,2591.055,49.789
2017050820,5/8/2017,20,3073,2641.869,46.43
2017050819,5/8/2017,19,2562,2641.869,46.43
2017050818,5/8/2017,18,2051,2683.452,44.869
2017050817,5/8/2017,17,1618,2683.452,44.869
2017050816,5/8/2017,16,1185,2697.639,41.231
2017050815,5/8/2017,15,826,2697.639,41.231
2017050814,5/8/2017,14,466,2668.325,38.598
2017050813,5/8/2017,13,276,2668.325,38.598
2017050812,5/8/2017,12,86,2601.121,36.696
2017050811,5/8/2017,11,43,2601.121,36.696
2017050810,5/8/2017,10,0,2561.255,34.633
2017050809,5/8/2017,9,0,2561.255,34.633
2017050808,5/8/2017,8,0,2498.408,33.481
2017050807,5/8/2017,7,0,2498.408,33.481
2017050806,5/8/2017,6,0,2450.279,33.581
2017050805,5/8/2017,5,0,2450.279,33.581
2017050804,5/8/2017,4,0,2412.489,32.548
2017050803,5/8/2017,3,0,2412.489,32.548
2017050802,5/8/2017,2,0,2406.837,29.927
2017050801,5/8/2017,1,0,2406.837,29.927
2017050948,5/9/2017,48,0,141.431,6.694
2017050947,5/9/2017,47,0,141.431,6.694
2017050946,5/9/2017,46,0,153.583,7.095
2017050945,5/9/2017,45,0,153.583,7.095
2017050944,5/9/2017,44,0,156.337,7.424
2017050943,5/9/2017,43,87,156.337,7.424
2017050942,5/9/2017,42,174,161.019,8.655
2017050941,5/9/2017,41,468,161.019,8.655
2017050940,5/9/2017,40,761,171.19,8.997
2017050939,5/9/2017,39,1219,171.19,8.997
2017050938,5/9/2017,38,1677,164.232,9.235
2017050937,5/9/2017,37,2195,164.232,9.235
2017050936,5/9/2017,36,2712,148.267,7.884
2017050935,5/9/2017,35,3253,148.267,7.884
2017050934,5/9/2017,34,3793,136.303,6.636
2017050933,5/9/2017,33,4265,136.303,6.636
2017050932,5/9/2017,32,4737,125.906,6.578
2017050931,5/9/2017,31,5056,125.906,6.578
2017050930,5/9/2017,30,5375,121.211,5.949
2017050929,5/9/2017,29,5535,121.211,5.949
2017050928,5/9/2017,28,5695,120.253,5.943
2017050927,5/9/2017,27,5635,120.253,5.943
2017050926,5/9/2017,26,5575,122.228,6.395
2017050925,5/9/2017,25,5280,122.228,6.395
2017050924,5/9/2017,24,4985,131.398,7.164
2017050923,5/9/2017,23,4592,131.398,7.164
2017050922,5/9/2017,22,4199,150.503,8.885
2017050921,5/9/2017,21,3749,150.503,8.885
2017050920,5/9/2017,20,3299,192.467,10.941
2017050919,5/9/2017,19,2819,192.467,10.941
2017050918,5/9/2017,18,2338,241.275,13.536
2017050917,5/9/2017,17,1859,241.275,13.536
2017050916,5/9/2017,16,1380,291.078,15.574
2017050915,5/9/2017,15,962,291.078,15.574
2017050914,5/9/2017,14,544,336.326,16.125
2017050913,5/9/2017,13,323,336.326,16.125
2017050912,5/9/2017,12,102,370.457,17.361
2017050911,5/9/2017,11,51,370.457,17.361
2017050910,5/9/2017,10,0,409.357,18.597
2017050909,5/9/2017,9,0,409.357,18.597
2017050908,5/9/2017,8,0,501.18,20.222
2017050907,5/9/2017,7,0,501.18,20.222
