,drm2HourForecast,lolp1HourForecast,settlementDate,settlementPeriod
2017020911,24661.7320000,0.000000000,2017-02-09,11
2017020912,23057.1100000,0.000000000,2017-02-09,12
2017020913,18200.5230000,0.000000000,2017-02-09,13
2017020914,15953.3310000,0.000000000,2017-02-09,14
2017020915,11556.2390000,0.000000000,2017-02-09,15
2017020916,9380.2600000,0.000000000,2017-02-09,16
2017020917,8505.7400000,0.000000000,2017-02-09,17
2017020918,8412.7830000,0.000000000,2017-02-09,18
2017020919,7923.0835000,0.000000000,2017-02-09,19
2017020920,7684.4040000,0.000000000,2017-02-09,20
2017020921,8042.7266000,0.000000000,2017-02-09,21
2017020922,8241.3570000,0.000000000,2017-02-09,22
2017020923,7162.8076000,0.000000000,2017-02-09,23
2017020924,7295.8804000,0.000000000,2017-02-09,24
2017020925,7049.5923000,0.000000000,2017-02-09,25
2017020926,7470.8090000,0.000000000,2017-02-09,26
2017020927,7193.1140000,0.000000000,2017-02-09,27
2017020928,7160.6133000,0.000000000,2017-02-09,28
2017020929,7282.0710000,0.000000000,2017-02-09,29
2017020930,7563.4033000,0.000000000,2017-02-09,30
2017020931,5551.0137000,0.000000000,2017-02-09,31
2017020932,5009.8270000,0.000000000,2017-02-09,32
2017020933,5040.9385000,0.000000000,2017-02-09,33
2017020934,4138.3080000,0.000000000,2017-02-09,34
2017020935,4218.0083000,0.000000000,2017-02-09,35
2017020936,3527.0880000,0.000000600,2017-02-09,36
2017020937,4355.4540000,0.000000000,2017-02-09,37
2017020938,4750.6304000,0.000000000,2017-02-09,38
2017020939,4276.3880000,0.000000000,2017-02-09,39
2017020940,5571.3730000,0.000000000,2017-02-09,40
2017020941,6877.5913000,0.000000000,2017-02-09,41
2017020942,8481.2230000,0.000000000,2017-02-09,42
2017020943,8706.9250000,0.000000000,2017-02-09,43
2017020944,10936.1590000,0.000000000,2017-02-09,44
2017020945,12611.6060000,0.000000000,2017-02-09,45
2017020946,14774.4730000,0.000000000,2017-02-09,46
2017020947,17429.5300000,0.000000000,2017-02-09,47
2017020948,18275.6130000,0.000000000,2017-02-09,48
2017021001,18709.9980000,0.000000000,2017-02-10,1
2017021002,18321.4770000,0.000000000,2017-02-10,2
2017021003,18559.7810000,0.000000000,2017-02-10,3
2017021004,19180.5160000,0.000000000,2017-02-10,4
2017021005,20322.7500000,0.000000000,2017-02-10,5
2017021006,20381.7970000,0.000000000,2017-02-10,6
2017021007,21048.4450000,0.000000000,2017-02-10,7
2017021008,21628.5100000,0.000000000,2017-02-10,8
2017021009,21030.7710000,0.000000000,2017-02-10,9
2017021010,21134.0430000,0.000000000,2017-02-10,10
2017021011,20162.2230000,0.000000000,2017-02-10,11
2017021012,18813.7190000,0.000000000,2017-02-10,12
2017021013,15954.6900000,0.000000000,2017-02-10,13
2017021014,13246.8600000,0.000000000,2017-02-10,14
2017021015,9372.7970000,0.000000000,2017-02-10,15
2017021016,7553.7344000,0.000000000,2017-02-10,16
2017021017,6921.4116000,0.000000000,2017-02-10,17
2017021018,6625.4727000,0.000000000,2017-02-10,18
2017021019,5918.6780000,0.000000000,2017-02-10,19
2017021020,5839.7990000,0.000000000,2017-02-10,20
2017021021,4988.6160000,0.000000000,2017-02-10,21
2017021022,5247.5460000,0.000000000,2017-02-10,22
2017021023,4564.4640000,0.000000000,2017-02-10,23
2017021024,5611.5090000,0.000000000,2017-02-10,24
2017021025,4502.2590000,0.000000000,2017-02-10,25
2017021026,4517.9850000,0.000000000,2017-02-10,26
2017021027,4645.4490000,0.000000000,2017-02-10,27
2017021028,4508.0200000,0.000000000,2017-02-10,28
2017021029,4384.0650000,0.000000100,2017-02-10,29
2017021030,4888.4653000,0.000000000,2017-02-10,30
2017021031,5187.0370000,0.000000000,2017-02-10,31
2017021032,4676.7490000,0.000000000,2017-02-10,32
2017021033,5682.3945000,0.000000000,2017-02-10,33
2017021034,4136.8364000,0.000000000,2017-02-10,34
2017021035,3011.0493000,0.000071100,2017-02-10,35
2017021036,2894.7837000,0.000016600,2017-02-10,36
2017021037,3392.2893000,0.000000600,2017-02-10,37
2017021038,3870.3691000,0.000000000,2017-02-10,38
2017021039,4753.0510000,0.000000000,2017-02-10,39
2017021040,5852.1610000,0.000000000,2017-02-10,40
2017021041,5911.6265000,0.000000000,2017-02-10,41
2017021042,7630.3594000,0.000000000,2017-02-10,42
2017021043,8789.0950000,0.000000000,2017-02-10,43
2017021044,10714.0590000,0.000000000,2017-02-10,44
2017021045,12235.8530000,0.000000000,2017-02-10,45
2017021046,13611.6630000,0.000000000,2017-02-10,46
2017021047,16344.4990000,0.000000000,2017-02-10,47
2017021048,17557.0230000,0.000000000,2017-02-10,48
2017021101,19782.0760000,0.000000000,2017-02-11,1
2017021102,19274.7660000,0.000000000,2017-02-11,2
2017021103,19103.8140000,0.000000000,2017-02-11,3
2017021104,20120.6640000,0.000000000,2017-02-11,4
2017021105,20383.1170000,0.000000000,2017-02-11,5
2017021106,20562.8960000,0.000000000,2017-02-11,6
2017021107,21777.4180000,0.000000000,2017-02-11,7
2017021108,22473.9730000,0.000000000,2017-02-11,8
2017021109,24534.4300000,0.000000000,2017-02-11,9
2017021110,24765.6580000,0.000000000,2017-02-11,10
2017021111,23803.8380000,0.000000000,2017-02-11,11
2017021112,22521.1600000,0.000000000,2017-02-11,12
2017021113,20652.9770000,0.000000000,2017-02-11,13
2017021114,18492.4900000,0.000000000,2017-02-11,14
2017021115,16876.9960000,0.000000000,2017-02-11,15
2017021116,15377.0510000,0.000000000,2017-02-11,16
2017021117,12922.4230000,0.000000000,2017-02-11,17
2017021118,10738.6220000,0.000000000,2017-02-11,18
2017021119,10930.1460000,0.000000000,2017-02-11,19
2017021120,10071.6910000,0.000000000,2017-02-11,20
2017021121,9459.4680000,0.000000000,2017-02-11,21
2017021122,9590.7420000,0.000000000,2017-02-11,22
2017021123,9586.8870000,0.000000000,2017-02-11,23
2017021124,10039.2320000,0.000000000,2017-02-11,24
2017021125,10783.2840000,0.000000000,2017-02-11,25
2017021126,11586.9670000,0.000000000,2017-02-11,26
2017021127,11523.7090000,0.000000000,2017-02-11,27
2017021128,10855.7720000,0.000000000,2017-02-11,28
2017021129,11353.1430000,0.000000000,2017-02-11,29
2017021130,11539.6660000,0.000000000,2017-02-11,30
2017021131,10040.3260000,0.000000000,2017-02-11,31
2017021132,9522.8570000,0.000000000,2017-02-11,32
2017021133,9369.7780000,0.000000000,2017-02-11,33
2017021134,8629.0030000,0.000000000,2017-02-11,34
2017021135,8321.3820000,0.000000000,2017-02-11,35
2017021136,6458.7830000,0.000000000,2017-02-11,36
2017021137,6638.9500000,0.000000000,2017-02-11,37
2017021138,7383.6740000,0.000000000,2017-02-11,38
2017021139,7958.0250000,0.000000000,2017-02-11,39
2017021140,9374.7560000,0.000000000,2017-02-11,40
2017021141,11190.7840000,0.000000000,2017-02-11,41
2017021142,11156.4080000,0.000000000,2017-02-11,42
2017021143,11481.2620000,0.000000000,2017-02-11,43
2017021144,13708.9740000,0.000000000,2017-02-11,44
2017021145,14391.7340000,0.000000000,2017-02-11,45
2017021146,16364.1530000,0.000000000,2017-02-11,46
2017021147,20585.3440000,0.000000000,2017-02-11,47
2017021148,22030.2540000,0.000000000,2017-02-11,48
2017021201,21845.6760000,0.000000000,2017-02-12,1
2017021202,22014.5530000,0.000000000,2017-02-12,2
2017021203,22534.3750000,0.000000000,2017-02-12,3
2017021204,23293.0000000,0.000000000,2017-02-12,4
2017021205,23517.6950000,0.000000000,2017-02-12,5
2017021206,24232.6800000,0.000000000,2017-02-12,6
2017021207,25343.5740000,0.000000000,2017-02-12,7
2017021208,25715.9240000,0.000000000,2017-02-12,8
2017021209,25895.1600000,0.000000000,2017-02-12,9
2017021210,26557.0450000,0.000000000,2017-02-12,10
2017021211,26426.0800000,0.000000000,2017-02-12,11
2017021212,26399.6970000,0.000000000,2017-02-12,12
2017021213,25424.4200000,0.000000000,2017-02-12,13
2017021214,24693.7680000,0.000000000,2017-02-12,14
2017021215,22200.7480000,0.000000000,2017-02-12,15
2017021216,21678.2300000,0.000000000,2017-02-12,16
2017021217,20893.6600000,0.000000000,2017-02-12,17
2017021218,18832.2070000,0.000000000,2017-02-12,18
2017021219,17118.7930000,0.000000000,2017-02-12,19
2017021220,15844.4960000,0.000000000,2017-02-12,20
2017021221,14706.3410000,0.000000000,2017-02-12,21
2017021222,14386.1050000,0.000000000,2017-02-12,22
2017021223,14315.5440000,0.000000000,2017-02-12,23
2017021224,14767.2570000,0.000000000,2017-02-12,24
2017021225,13971.9470000,0.000000000,2017-02-12,25
2017021226,13671.4850000,0.000000000,2017-02-12,26
2017021227,14329.9640000,0.000000000,2017-02-12,27
2017021228,13668.5070000,0.000000000,2017-02-12,28
2017021229,13447.9160000,0.000000000,2017-02-12,29
2017021230,13757.8930000,0.000000000,2017-02-12,30
2017021231,14362.0810000,0.000000000,2017-02-12,31
2017021232,13814.5220000,0.000000000,2017-02-12,32
2017021233,12997.6330000,0.000000000,2017-02-12,33
2017021234,13401.6160000,0.000000000,2017-02-12,34
2017021235,12111.9590000,0.000000000,2017-02-12,35
2017021236,10419.4430000,0.000000000,2017-02-12,36
2017021237,10128.8510000,0.000000000,2017-02-12,37
2017021238,10205.7190000,0.000000000,2017-02-12,38
2017021239,11791.9170000,0.000000000,2017-02-12,39
2017021240,13196.1210000,0.000000000,2017-02-12,40
2017021241,13388.2720000,0.000000000,2017-02-12,41
2017021242,13369.5060000,0.000000000,2017-02-12,42
2017021243,13740.2060000,0.000000000,2017-02-12,43
2017021244,15116.6220000,0.000000000,2017-02-12,44
2017021245,17485.3480000,0.000000000,2017-02-12,45
2017021246,18888.9200000,0.000000000,2017-02-12,46
2017021247,22603.6300000,0.000000000,2017-02-12,47
2017021248,23228.0310000,0.000000000,2017-02-12,48
2017021301,22575.6580000,0.000000000,2017-02-13,1
2017021302,23763.5160000,0.000000000,2017-02-13,2
2017021303,24778.7770000,0.000000000,2017-02-13,3
2017021304,25537.1040000,0.000000000,2017-02-13,4
2017021305,25621.5620000,0.000000000,2017-02-13,5
2017021306,25870.9920000,0.000000000,2017-02-13,6
2017021307,26061.3600000,0.000000000,2017-02-13,7
2017021308,26575.9690000,0.000000000,2017-02-13,8
2017021309,26787.4750000,0.000000000,2017-02-13,9
2017021310,26659.6020000,0.000000000,2017-02-13,10
2017021311,24690.5960000,0.000000000,2017-02-13,11
2017021312,23104.4650000,0.000000000,2017-02-13,12
2017021313,21149.0370000,0.000000000,2017-02-13,13
2017021314,18631.4000000,0.000000000,2017-02-13,14
2017021315,16539.2620000,0.000000000,2017-02-13,15
2017021316,14808.4410000,0.000000000,2017-02-13,16
2017021317,13811.7770000,0.000000000,2017-02-13,17
2017021318,12079.6040000,0.000000000,2017-02-13,18
2017021319,11955.5830000,0.000000000,2017-02-13,19
2017021320,12306.4600000,0.000000000,2017-02-13,20
2017021321,12442.7620000,0.000000000,2017-02-13,21
2017021322,12372.7080000,0.000000000,2017-02-13,22
2017021323,13146.4600000,0.000000000,2017-02-13,23
2017021324,13177.0440000,0.000000000,2017-02-13,24
2017021325,13340.5330000,0.000000000,2017-02-13,25
2017021326,13411.9850000,0.000000000,2017-02-13,26
2017021327,13448.4920000,0.000000000,2017-02-13,27
2017021328,12664.0320000,0.000000000,2017-02-13,28
2017021329,12735.8955000,0.000000000,2017-02-13,29
2017021330,12913.9670000,0.000000000,2017-02-13,30
2017021331,12730.3010000,0.000000000,2017-02-13,31
2017021332,11874.9170000,0.000000000,2017-02-13,32
2017021333,10260.2350000,0.000000000,2017-02-13,33
2017021334,9545.2870000,0.000000000,2017-02-13,34
2017021335,8777.7320000,0.000000000,2017-02-13,35
2017021336,7025.6040000,0.000000000,2017-02-13,36
2017021337,6092.3110000,0.000000000,2017-02-13,37
2017021338,6489.3955000,0.000000000,2017-02-13,38
2017021339,7274.7793000,0.000000000,2017-02-13,39
2017021340,8324.1560000,0.000000000,2017-02-13,40
2017021341,9670.1650000,0.000000000,2017-02-13,41
2017021342,10994.3340000,0.000000000,2017-02-13,42
2017021343,11086.0390000,0.000000000,2017-02-13,43
2017021344,13264.4490000,0.000000000,2017-02-13,44
2017021345,14851.6000000,0.000000000,2017-02-13,45
2017021346,16596.2050000,0.000000000,2017-02-13,46
2017021347,20881.0860000,0.000000000,2017-02-13,47
2017021348,23446.9550000,0.000000000,2017-02-13,48
2017021401,23685.8320000,0.000000000,2017-02-14,1
2017021402,23251.8790000,0.000000000,2017-02-14,2
2017021403,23279.9100000,0.000000000,2017-02-14,3
2017021404,23771.3750000,0.000000000,2017-02-14,4
2017021405,24041.8480000,0.000000000,2017-02-14,5
2017021406,23665.4980000,0.000000000,2017-02-14,6
2017021407,23614.9590000,0.000000000,2017-02-14,7
2017021408,24482.6150000,0.000000000,2017-02-14,8
2017021409,24802.4430000,0.000000000,2017-02-14,9
2017021410,23950.6780000,0.000000000,2017-02-14,10
2017021411,22038.6020000,0.000000000,2017-02-14,11
2017021412,21571.0100000,0.000000000,2017-02-14,12
2017021413,18459.5350000,0.000000000,2017-02-14,13
2017021414,16380.8590000,0.000000000,2017-02-14,14
2017021415,13834.2780000,0.000000000,2017-02-14,15
2017021416,12142.1110000,0.000000000,2017-02-14,16
2017021417,10213.1450000,0.000000000,2017-02-14,17
2017021418,9469.3940000,0.000000000,2017-02-14,18
2017021419,8588.1300000,0.000000000,2017-02-14,19
2017021420,8622.8420000,0.000000000,2017-02-14,20
2017021421,8488.2590000,0.000000000,2017-02-14,21
2017021422,8792.7590000,0.000000000,2017-02-14,22
2017021423,9866.1950000,0.000000000,2017-02-14,23
2017021424,9835.9375000,0.000000000,2017-02-14,24
2017021425,9950.5790000,0.000000000,2017-02-14,25
2017021426,10443.5120000,0.000000000,2017-02-14,26
2017021427,9967.0340000,0.000000000,2017-02-14,27
2017021428,9758.5990000,0.000000000,2017-02-14,28
2017021429,8835.9320000,0.000000000,2017-02-14,29
2017021430,8666.0980000,0.000000000,2017-02-14,30
2017021431,8536.7030000,0.000000000,2017-02-14,31
2017021432,8989.7300000,0.000000000,2017-02-14,32
2017021433,8917.2460000,0.000000000,2017-02-14,33
2017021434,7532.9120000,0.000000000,2017-02-14,34
2017021435,6667.0000000,0.000000000,2017-02-14,35
2017021436,4594.5880000,0.000000000,2017-02-14,36
2017021437,3615.1345000,0.000000100,2017-02-14,37
2017021438,3834.2395000,0.000000000,2017-02-14,38
2017021439,4923.0376000,0.000000000,2017-02-14,39
2017021440,6011.1110000,0.000000000,2017-02-14,40
2017021441,7038.6123000,0.000000000,2017-02-14,41
2017021442,8187.7330000,0.000000000,2017-02-14,42
2017021443,10190.1160000,0.000000000,2017-02-14,43
2017021444,11749.7240000,0.000000000,2017-02-14,44
2017021445,12334.1630000,0.000000000,2017-02-14,45
2017021446,14342.6340000,0.000000000,2017-02-14,46
2017021447,17752.1880000,0.000000000,2017-02-14,47
2017021448,19437.2380000,0.000000000,2017-02-14,48
2017021501,19951.0330000,0.000000000,2017-02-15,1
2017021502,19827.7100000,0.000000000,2017-02-15,2
2017021503,19983.8930000,0.000000000,2017-02-15,3
2017021504,20252.8670000,0.000000000,2017-02-15,4
2017021505,20691.0490000,0.000000000,2017-02-15,5
2017021506,21010.5350000,0.000000000,2017-02-15,6
2017021507,19503.6200000,0.000000000,2017-02-15,7
2017021508,20025.9770000,0.000000000,2017-02-15,8
2017021509,19456.4300000,0.000000000,2017-02-15,9
2017021510,19395.0210000,0.000000000,2017-02-15,10
2017021511,18126.6300000,0.000000000,2017-02-15,11
2017021512,16850.3900000,0.000000000,2017-02-15,12
2017021513,13344.0740000,0.000000000,2017-02-15,13
2017021514,11286.9330000,0.000000000,2017-02-15,14
2017021515,8812.8290000,0.000000000,2017-02-15,15
2017021516,7368.4585000,0.000000000,2017-02-15,16
2017021517,7516.5405000,0.000000000,2017-02-15,17
2017021518,6991.5330000,0.000000000,2017-02-15,18
2017021519,6228.3610000,0.000000000,2017-02-15,19
2017021520,6234.7056000,0.000000000,2017-02-15,20
2017021521,6208.9240000,0.000000000,2017-02-15,21
2017021522,6471.3510000,0.000000000,2017-02-15,22
2017021523,6924.7583000,0.000000000,2017-02-15,23
2017021524,7056.6484000,0.000000000,2017-02-15,24
2017021525,7185.1900000,0.000000000,2017-02-15,25
2017021526,7480.3630000,0.000000000,2017-02-15,26
2017021527,7607.6226000,0.000000000,2017-02-15,27
2017021528,7233.2056000,0.000000000,2017-02-15,28
2017021529,7090.7046000,0.000000000,2017-02-15,29
2017021530,7313.9960000,0.000000000,2017-02-15,30
2017021531,7870.1380000,0.000000000,2017-02-15,31
2017021532,7264.8755000,0.000000000,2017-02-15,32
2017021533,7703.4080000,0.000000000,2017-02-15,33
2017021534,6540.1826000,0.000000000,2017-02-15,34
2017021535,5766.5040000,0.000000000,2017-02-15,35
2017021536,4452.9316000,0.000000000,2017-02-15,36
2017021537,4738.2720000,0.000000000,2017-02-15,37
2017021538,5209.5225000,0.000000000,2017-02-15,38
2017021539,6495.9030000,0.000000000,2017-02-15,39
2017021540,7677.3086000,0.000000000,2017-02-15,40
2017021541,8989.3780000,0.000000000,2017-02-15,41
2017021542,10004.2630000,0.000000000,2017-02-15,42
2017021543,10845.4260000,0.000000000,2017-02-15,43
2017021544,13105.1050000,0.000000000,2017-02-15,44
2017021545,14347.6360000,0.000000000,2017-02-15,45
2017021546,16875.3070000,0.000000000,2017-02-15,46
2017021547,19641.0400000,0.000000000,2017-02-15,47
2017021548,20905.2830000,0.000000000,2017-02-15,48
2017021601,22774.7300000,0.000000000,2017-02-16,1
2017021602,22785.5080000,0.000000000,2017-02-16,2
2017021603,23231.4020000,0.000000000,2017-02-16,3
2017021604,23743.3460000,0.000000000,2017-02-16,4
2017021605,24300.6500000,0.000000000,2017-02-16,5
2017021606,24620.5100000,0.000000000,2017-02-16,6
2017021607,25410.4880000,0.000000000,2017-02-16,7
2017021608,25908.7830000,0.000000000,2017-02-16,8
2017021609,25745.8600000,0.000000000,2017-02-16,9
2017021610,25635.4770000,0.000000000,2017-02-16,10
2017021611,23838.2770000,0.000000000,2017-02-16,11
2017021612,22753.2170000,0.000000000,2017-02-16,12
2017021613,19163.3500000,0.000000000,2017-02-16,13
2017021614,17312.9360000,0.000000000,2017-02-16,14
2017021615,14895.1090000,0.000000000,2017-02-16,15
2017021616,13141.3670000,0.000000000,2017-02-16,16
2017021617,12194.9060000,0.000000000,2017-02-16,17
2017021618,11681.9370000,0.000000000,2017-02-16,18
2017021619,11616.3420000,0.000000000,2017-02-16,19
2017021620,11295.4650000,0.000000000,2017-02-16,20
2017021621,11085.2670000,0.000000000,2017-02-16,21
2017021622,10756.6250000,0.000000000,2017-02-16,22
2017021623,10514.3890000,0.000000000,2017-02-16,23
2017021624,10253.8290000,0.000000000,2017-02-16,24
2017021625,9737.9940000,0.000000000,2017-02-16,25
2017021626,10418.8710000,0.000000000,2017-02-16,26
2017021627,10717.9850000,0.000000000,2017-02-16,27
2017021628,10124.2150000,0.000000000,2017-02-16,28
2017021629,9845.5960000,0.000000000,2017-02-16,29
2017021630,10518.4200000,0.000000000,2017-02-16,30
2017021631,9958.0770000,0.000000000,2017-02-16,31
2017021632,9731.6470000,0.000000000,2017-02-16,32
2017021633,9450.2350000,0.000000000,2017-02-16,33
2017021634,8484.6340000,0.000000000,2017-02-16,34
2017021635,7214.8890000,0.000000000,2017-02-16,35
2017021636,5497.9010000,0.000000000,2017-02-16,36
2017021637,4411.7554000,0.000000000,2017-02-16,37
2017021638,5317.1514000,0.000000000,2017-02-16,38
2017021639,5221.9736000,0.000000000,2017-02-16,39
2017021640,6324.6260000,0.000000000,2017-02-16,40
2017021641,6680.7480000,0.000000000,2017-02-16,41
2017021642,8181.0290000,0.000000000,2017-02-16,42
2017021643,8884.5970000,0.000000000,2017-02-16,43
2017021644,10977.0370000,0.000000000,2017-02-16,44
2017021645,11226.6250000,0.000000000,2017-02-16,45
2017021646,13062.9030000,0.000000000,2017-02-16,46
2017021647,16854.6200000,0.000000000,2017-02-16,47
2017021648,18657.6500000,0.000000000,2017-02-16,48
2017021701,20094.6050000,0.000000000,2017-02-17,1
2017021702,20690.9750000,0.000000000,2017-02-17,2
