,FossilGas,APXPrice,Total_RENE,TSDF
2017100133,9060.0,36.88,12473.817,29795.0
2017100134,9801.0,36.88,12367.817,30937.0
2017100135,10365.0,44.42,12233.599,31995.0
2017100136,10954.0,44.42,12128.599,32700.0
2017100137,11275.0,56.1,11937.296,33162.0
2017100138,11548.0,56.1,11842.296,33990.0
2017100139,11991.0,84.0,11696.438000000002,35000.0
2017100140,11574.0,84.0,11655.438000000002,33984.0
2017100141,10712.0,51.5,11759.670999999998,32801.0
2017100142,9737.0,51.5,11759.670999999998,31639.0
2017100143,9105.0,37.18,11836.398,30197.0
2017100144,7596.0,37.18,11836.398,28457.0
2017100145,6514.0,32.34,11791.038,26708.0
2017100146,5912.0,32.34,11791.038,24707.0
2017100147,3995.0,59.92,11621.653,23177.0
2017100148,3033.0,59.92,11621.653,22327.0
2017100201,3000.0,23.29,11517.810000000001,20685.0
2017100202,2590.0,23.29,11517.810000000001,20090.0
2017100203,2678.0,20.35,11368.138,19531.0
2017100204,2713.0,20.35,11368.138,19798.0
2017100205,2937.0,9.61,11238.415,19720.0
2017100206,2843.0,9.61,11238.415,19459.0
2017100207,2960.0,5.0,11084.455,19715.0
2017100208,3114.0,5.0,11084.455,19517.0
2017100209,2906.0,14.29,10998.817,19156.0
2017100210,3143.0,14.29,10998.817,19375.0
2017100211,3022.0,29.97,10876.623,20139.0
2017100212,3522.0,29.97,10876.623,21092.0
2017100213,5172.0,50.58,10731.853000000001,23634.0
2017100214,6635.0,50.58,10731.853000000001,25997.0
2017100215,9954.0,46.11,10796.647,30285.0
2017100216,12398.0,46.11,10933.647,32267.0
2017100217,12986.0,47.74,11414.297,33082.0
2017100218,12365.0,47.74,11769.297,33303.0
2017100219,12441.0,46.66,12516.749,33099.0
2017100220,11851.0,46.66,12967.749,32720.0
2017100221,11361.0,41.76,13740.597,32783.0
2017100222,11463.0,41.76,14164.597,32335.0
2017100223,11515.0,41.07,14870.978,32510.0
2017100224,11730.0,41.07,15147.978,32571.0
2017100225,11823.0,41.09,15425.858,32789.0
2017100226,12140.0,41.09,15513.858,31942.0
2017100227,11958.0,35.56,15655.36,31778.0
2017100228,12147.0,35.56,15490.36,31734.0
2017100229,12280.0,36.0,15388.337000000001,31737.0
2017100230,12518.0,36.0,15004.337000000001,31741.0
2017100231,12281.0,36.69,14549.617,31150.0
2017100232,12977.0,36.69,14170.617,32020.0
2017100233,13242.0,40.53,13666.268,32722.0
2017100234,13484.0,40.53,13371.268,34005.0
2017100235,14856.0,50.0,12927.488,35298.0
2017100236,15186.0,50.0,12670.488,36015.0
2017100237,15467.0,59.94,12211.389,36683.0
2017100238,15759.0,59.94,12019.389,37463.0
2017100239,16585.0,82.95,11704.972000000002,38663.0
2017100240,15855.0,82.95,11639.972000000002,38450.0
2017100241,14972.0,46.06,11563.408,37159.0
2017100242,14003.0,46.06,11563.408,35507.0
2017100243,12864.0,41.51,11516.248,33760.0
2017100244,11671.0,41.51,11516.248,31744.0
2017100245,10104.0,36.53,11542.922999999999,30337.0
2017100246,9158.0,36.53,11542.922999999999,28037.0
2017100247,6376.0,29.75,11554.164,25561.0
2017100248,4360.0,29.75,11554.164,24069.0
2017100301,3869.0,30.14,11569.598,23072.0
2017100302,3270.0,30.14,11569.598,22091.0
2017100303,3386.0,27.46,11687.647,21363.0
2017100304,3480.0,27.46,11687.647,21259.0
2017100305,3657.0,20.1,11703.439,20996.0
2017100306,3226.0,20.1,11703.439,20646.0
2017100307,3469.0,18.19,11641.130000000001,20858.0
2017100308,3798.0,18.19,11641.130000000001,20806.0
2017100309,3898.0,23.96,11662.663,21118.0
2017100310,4115.0,23.96,11662.663,21357.0
2017100311,4055.0,34.45,11587.891,21590.0
2017100312,4404.0,34.45,11587.891,22777.0
2017100313,6348.0,50.37,11553.848,25116.0
2017100314,8185.0,50.37,11553.848,27749.0
2017100315,10557.0,49.36,11664.905,31044.0
2017100316,12222.0,49.36,11821.905,33033.0
2017100317,12906.0,54.03,12204.552000000001,33664.0
2017100318,12861.0,54.03,12636.552000000001,33277.0
2017100319,12773.0,45.58,13157.928,33303.0
2017100320,12197.0,45.58,13707.928,33121.0
2017100321,11715.0,40.65,14120.092999999999,33476.0
2017100322,11408.0,40.65,14597.092999999999,33290.0
2017100323,11248.0,40.0,14761.157,33259.0
2017100324,11645.0,40.0,15044.157,30877.0
2017100325,11838.0,38.92,14734.505000000001,30490.0
2017100326,12801.0,38.92,14810.505000000001,31209.0
2017100327,12656.0,38.99,14254.521,30664.0
2017100328,12806.0,38.99,14196.521,30479.0
2017100329,12659.0,38.92,13643.162,29966.0
2017100330,13052.0,38.92,13408.162,30289.0
2017100331,13201.0,40.78,12680.34,30834.0
2017100332,13646.0,40.78,12259.34,32097.0
2017100333,14417.0,46.74,11310.972,33720.0
2017100334,14908.0,46.74,10856.972,35451.0
2017100335,15820.0,49.6,10029.342,36763.0
2017100336,16669.0,49.6,9608.342,37152.0
2017100337,17546.0,70.0,9002.614,37705.0
2017100338,18542.0,70.0,8703.614,38549.0
2017100339,18960.0,82.97,8429.335000000001,40082.0
2017100340,18893.0,82.97,8339.335000000001,39591.0
2017100341,17979.0,48.0,8431.825,38164.0
2017100342,16956.0,48.0,8431.825,36347.0
2017100343,14906.0,43.4,8541.552,34409.0
2017100344,12706.0,43.4,8541.552,32191.0
2017100345,11303.0,36.95,8693.46,30192.0
2017100346,10468.0,36.95,8693.46,27582.0
2017100347,7818.0,40.4,8968.604,25206.0
2017100348,6205.0,40.4,8968.604,23738.0
2017100401,5373.0,45.0,9204.313,23134.0
2017100402,4931.0,45.0,9204.313,22718.0
2017100403,4884.0,35.9,10057.656,22641.0
2017100404,4963.0,35.9,10057.656,22876.0
2017100405,4863.0,29.92,10238.804,22614.0
2017100406,4508.0,29.92,10238.804,22364.0
2017100407,4261.0,26.5,10378.565,22074.0
2017100408,4115.0,26.5,10378.565,22051.0
2017100409,4369.0,34.76,10491.151,22051.0
2017100410,4577.0,34.76,10491.151,22191.0
2017100411,5095.0,49.85,10550.415,22484.0
2017100412,5986.0,49.85,10550.415,23623.0
2017100413,7632.0,53.02,10595.223,26516.0
2017100414,10114.0,53.02,10595.223,29169.0
2017100415,12743.0,52.75,10820.114000000001,32774.0
2017100416,15382.0,52.75,10930.114000000001,34619.0
2017100417,15663.0,52.69,11465.454000000002,34824.0
2017100418,15394.0,52.69,11769.454000000002,34428.0
2017100419,15343.0,51.38,12375.204999999998,34828.0
2017100420,15324.0,51.38,12742.204999999998,34891.0
2017100421,15618.0,45.88,13294.535,35237.0
2017100422,15426.0,45.88,13585.535,35056.0
2017100423,15683.0,38.82,13977.474999999999,35014.0
2017100424,15706.0,38.82,14159.474999999999,34840.0
2017100425,15552.0,38.61,14315.587,35178.0
2017100426,14800.0,38.61,14363.587,34968.0
2017100427,14928.0,38.64,14289.441,35119.0
2017100428,14980.0,38.64,14199.441,35041.0
2017100429,15193.0,38.69,13834.37,35522.0
2017100430,15208.0,38.69,13641.37,35572.0
2017100431,15169.0,44.33,13052.605,36084.0
2017100432,15600.0,44.33,12779.605,36823.0
2017100433,16232.0,47.05,12026.693,36536.0
2017100434,17139.0,47.05,11749.693,37701.0
2017100435,18461.0,52.85,10940.152,38432.0
2017100436,19030.0,52.85,10695.152,38709.0
2017100437,18952.0,59.04,9936.672,38788.0
2017100438,19101.0,59.04,9759.672,39407.0
2017100439,19557.0,62.0,9180.728,40150.0
2017100440,18983.0,62.0,9128.728,39185.0
2017100441,19163.0,50.81,8972.072,38160.0
2017100442,17757.0,50.81,8972.072,36268.0
2017100443,16716.0,47.25,8805.869999999999,34631.0
2017100444,15089.0,47.25,8805.869999999999,32274.0
2017100445,13351.0,44.0,8585.605,31533.0
2017100446,12081.0,44.0,8585.605,29417.0
2017100447,9259.0,45.49,8582.904,25704.0
2017100448,5795.0,45.49,8582.904,23986.0
2017100502,3782.0,43.0,8867.183,22898.0
2017100503,3805.0,40.91,9191.425,22956.0
2017100504,3796.0,40.91,9191.425,23057.0
2017100505,3750.0,29.06,9769.035,22707.0
2017100506,3787.0,29.06,9769.035,22213.0
2017100507,3016.0,25.54,10272.947,21994.0
2017100508,2937.0,25.54,10272.947,21799.0
2017100509,2855.0,33.54,10701.557,21556.0
2017100510,2936.0,33.54,10701.557,21394.0
2017100511,2919.0,43.17,10889.474999999999,22094.0
2017100512,3263.0,43.17,10889.474999999999,23013.0
2017100513,4830.0,56.44,11395.063999999998,25151.0
2017100514,7898.0,56.44,11395.063999999998,28358.0
2017100515,10024.0,54.11,11366.79,32130.0
2017100516,11815.0,54.11,11442.79,34277.0
2017100517,12709.0,60.49,11620.427,34834.0
2017100518,12434.0,60.49,11881.427,34424.0
2017100519,12124.0,52.13,12294.899000000001,34548.0
2017100520,11733.0,52.13,12703.899000000001,33806.0
2017100521,11392.0,48.17,13407.582000000002,33116.0
2017100522,10970.0,48.17,13899.582000000002,32628.0
2017100523,10150.0,42.8,14611.331,32374.0
2017100524,9586.0,42.8,15078.331,31996.0
2017100525,9165.0,40.05,15408.310000000001,30118.0
2017100526,9157.0,40.05,15688.310000000001,29986.0
2017100527,9632.0,39.42,15652.958999999999,29794.0
2017100528,9706.0,39.42,15686.958999999999,29726.0
2017100529,9659.0,39.1,15426.251,30072.0
2017100530,10112.0,39.1,15245.251,30164.0
2017100531,10571.0,39.52,14755.939,30148.0
2017100532,11863.0,39.52,14389.939,31120.0
2017100533,13252.0,47.53,13670.990999999998,32457.0
2017100534,14539.0,47.53,13180.990999999998,33991.0
2017100535,15648.0,49.89,12261.109,35216.0
2017100536,17251.0,49.89,11741.109,36376.0
2017100537,17344.0,61.5,10920.61,37489.0
2017100538,17596.0,61.5,10556.61,39309.0
2017100539,18476.0,73.0,10159.481,40425.0
2017100540,18440.0,73.0,10057.481,39528.0
2017100541,18022.0,48.04,9996.766,38311.0
2017100542,16735.0,48.04,9996.766,36234.0
2017100543,16115.0,47.58,9906.898,34840.0
2017100544,14532.0,47.58,9906.898,32682.0
2017100545,12420.0,41.79,9770.082,30441.0
2017100546,10069.0,41.79,9770.082,27943.0
2017100547,7600.0,45.63,9555.253,25753.0
2017100548,5396.0,45.63,9555.253,24686.0
2017100601,5283.0,36.92,9305.548999999999,24230.0
2017100602,4560.0,36.92,9305.548999999999,23639.0
2017100603,4458.0,36.97,9610.968,23306.0
2017100604,4609.0,36.97,9610.968,23349.0
2017100605,4817.0,36.63,9427.79,23358.0
2017100606,4946.0,36.63,9427.79,23242.0
2017100607,4633.0,33.0,9263.686,23128.0
2017100608,4673.0,33.0,9263.686,23022.0
2017100609,4838.0,36.94,9072.838,23069.0
2017100610,4995.0,36.94,9072.838,23255.0
2017100611,5397.0,44.57,8590.716,23631.0
2017100612,6046.0,44.57,8590.716,24664.0
2017100613,7873.0,56.7,8025.398,27022.0
2017100614,10534.0,56.7,8025.398,29860.0
2017100615,14666.0,55.94,7601.949,33119.0
2017100616,17777.0,55.94,7744.9490000000005,35054.0
2017100617,18518.0,55.62,7584.823,35778.0
2017100618,17592.0,55.62,8011.823,35432.0
2017100619,17642.0,53.85,7881.641,35153.0
2017100620,17685.0,53.85,8434.641,34561.0
2017100621,17123.0,49.0,8192.163,33993.0
2017100622,17358.0,49.0,8678.163,33539.0
2017100623,16910.0,46.58,8438.268,32712.0
2017100624,16864.0,46.58,8775.268,32455.0
2017100625,16568.0,42.0,8432.84,31895.0
2017100626,16886.0,42.0,8549.84,31853.0
2017100627,15695.0,38.0,7975.466,31666.0
2017100628,16011.0,38.0,7859.466,31197.0
2017100629,16054.0,38.0,7507.028,31053.0
2017100630,16325.0,38.0,7216.028,30976.0
2017100631,15829.0,38.35,6892.967,30986.0
2017100632,16263.0,38.35,6471.967,31703.0
2017100633,17342.0,48.08,5970.868,32847.0
2017100634,18396.0,48.08,5489.868,34074.0
2017100635,19697.0,54.5,5258.138999999999,35104.0
2017100636,19852.0,54.5,4831.139,36222.0
2017100637,20186.0,69.9,4998.822,37100.0
2017100638,20602.0,69.9,4737.822,38700.0
2017100639,20583.0,70.0,5098.946,38955.0
2017100640,20384.0,70.0,5029.946,38029.0
2017100641,20271.0,47.02,5777.0779999999995,36566.0
2017100642,20255.0,47.02,5777.0779999999995,35263.0
2017100643,19010.0,44.88,6590.434,33716.0
2017100644,17084.0,44.88,6590.434,31756.0
2017100645,15333.0,42.21,7289.290999999999,30252.0
2017100646,13705.0,42.21,7289.290999999999,28438.0
2017100647,9979.0,43.32,7946.719,26045.0
2017100648,7022.0,43.32,7946.719,24400.0
2017100701,6204.0,43.01,8589.822,23161.0
2017100702,5434.0,43.01,8589.822,22422.0
2017100703,5038.0,40.9,8899.562,22549.0
2017100704,5085.0,40.9,8899.562,22670.0
2017100705,5237.0,38.39,9615.763,22366.0
2017100706,4671.0,38.39,9615.763,22195.0
2017100707,4194.0,32.92,10191.749,21911.0
2017100708,3917.0,32.92,10191.749,21597.0
2017100709,4085.0,33.74,10615.059,21691.0
2017100710,3987.0,33.74,10615.059,21595.0
2017100711,4212.0,39.47,10808.645,22062.0
2017100712,4253.0,39.47,10808.645,22275.0
2017100713,4760.0,43.19,10895.101999999999,23055.0
2017100714,5507.0,43.19,10895.101999999999,23802.0
2017100715,6976.0,41.45,10990.771,25917.0
2017100716,8578.0,41.45,11021.771,27470.0
2017100717,9333.0,44.16,11053.786,28493.0
2017100718,10229.0,44.16,11152.786,29809.0
2017100719,10373.0,42.55,11265.562,30597.0
2017100720,10577.0,42.55,11406.562,30800.0
2017100721,10507.0,41.86,11640.787,30632.0
2017100722,10018.0,41.86,11802.787,30200.0
2017100723,10130.0,40.6,12009.344000000001,30090.0
2017100724,9838.0,40.6,12160.344000000001,29846.0
2017100725,9692.0,37.76,12229.397,29488.0
2017100726,9763.0,37.76,12334.397,29173.0
2017100727,9879.0,35.0,12251.115,28722.0
2017100728,10188.0,35.0,12273.115,28457.0
2017100729,10189.0,34.9,11914.780999999999,28323.0
2017100730,9948.0,34.9,11839.780999999999,28190.0
2017100731,10225.0,34.98,11286.077,28377.0
2017100732,10828.0,34.98,11160.077,28867.0
2017100733,11441.0,39.7,10527.392,29702.0
2017100734,12176.0,39.7,10366.392,30931.0
2017100735,13602.0,48.54,9622.944,32421.0
2017100736,14964.0,48.54,9436.944,33503.0
2017100737,15902.0,70.77,8720.419,34571.0
2017100738,16423.0,70.77,8587.419,36058.0
2017100739,16470.0,81.94,8053.375,35878.0
2017100740,16045.0,81.94,8019.375,34804.0
2017100741,16097.0,54.66,7657.877,33542.0
2017100742,15223.0,54.66,7657.877,32281.0
2017100743,14442.0,48.89,7224.208,31138.0
2017100744,13555.0,48.89,7224.208,29717.0
2017100745,13020.0,43.82,6817.9529999999995,28298.0
2017100746,12283.0,43.82,6817.9529999999995,26581.0
2017100747,10053.0,47.91,6510.454,25118.0
2017100748,8790.0,47.91,6510.454,23785.0
2017100801,8386.0,37.46,6123.591,22909.0
2017100802,7941.0,37.46,6123.591,22056.0
2017100803,7602.0,38.92,5685.404,22556.0
2017100804,8202.0,38.92,5685.404,22684.0
2017100805,8449.0,39.9,5324.415999999999,22330.0
2017100806,8458.0,39.9,5324.415999999999,21954.0
2017100807,8511.0,37.97,4912.4439999999995,21595.0
2017100808,8490.0,37.97,4912.4439999999995,21355.0
2017100809,8267.0,38.0,4479.317999999999,21133.0
2017100810,8271.0,38.0,4479.317999999999,20922.0
2017100811,8150.0,42.07,3989.085,21100.0
2017100812,8303.0,42.07,3989.085,21515.0
2017100813,8888.0,48.02,3471.504,22130.0
2017100814,9760.0,48.02,3471.504,23131.0
2017100815,10782.0,28.9,3087.9880000000003,23718.0
2017100816,11154.0,28.9,3158.9880000000003,24370.0
2017100817,12024.0,37.19,3007.219,25746.0
2017100818,13194.0,37.19,3238.219,27100.0
2017100819,14318.0,46.82,3187.459,28097.0
2017100820,15160.0,46.82,3526.459,28702.0
2017100821,15817.0,50.0,3531.3010000000004,29200.0
2017100822,15931.0,50.0,3864.3010000000004,29500.0
2017100823,16327.0,46.46,3876.821,29538.0
2017100824,16514.0,46.46,4098.821,29516.0
2017100825,16571.0,50.0,4073.929,29394.0
2017100826,16652.0,50.0,4181.929,29264.0
2017100827,16321.0,49.78,4105.898,28964.0
2017100828,16056.0,49.78,4079.898,28560.0
2017100829,15896.0,38.01,3851.1099999999997,28455.0
2017100830,16070.0,38.01,3662.1099999999997,28589.0
2017100831,16308.0,37.19,3373.191,28943.0
2017100832,16923.0,37.19,3104.191,29639.0
2017100833,17595.0,53.0,2788.77,30594.0
2017100834,18666.0,53.0,2494.77,31833.0
2017100835,19656.0,54.7,2101.774,33079.0
2017100836,20487.0,54.7,1804.774,34067.0
2017100837,21091.0,74.99,1560.029,35215.0
2017100838,21316.0,74.99,1369.029,36689.0
2017100839,21959.0,89.4,1318.471,37640.0
2017100840,21447.0,89.4,1276.471,36131.0
2017100841,20708.0,60.44,1369.751,35133.0
2017100842,19913.0,60.44,1369.751,33527.0
2017100843,18804.0,51.45,1441.804,32479.0
2017100844,17093.0,51.45,1441.804,30663.0
2017100845,15942.0,40.51,1562.7649999999999,29152.0
2017100846,14521.0,40.51,1562.7649999999999,27193.0
2017100847,12220.0,41.72,1666.174,25425.0
2017100848,11418.0,41.72,1666.174,24276.0
2017100901,10623.0,38.58,1809.2940000000003,24046.0
2017100902,10357.0,38.58,1809.2940000000003,23735.0
2017100903,10240.0,38.55,2161.9,23683.0
2017100904,10284.0,38.55,2161.9,23773.0
2017100905,10359.0,38.6,2306.822,23566.0
2017100906,9921.0,38.6,2306.822,23242.0
2017100907,10098.0,39.95,2451.951,23014.0
2017100908,10107.0,39.95,2451.951,22826.0
2017100909,9996.0,39.04,2598.3540000000003,22805.0
2017100910,9924.0,39.04,2598.3540000000003,23015.0
2017100911,10927.0,42.61,2737.637,23489.0
2017100912,11826.0,42.61,2737.637,24365.0
2017100913,13210.0,59.9,2829.0969999999998,26656.0
2017100914,15853.0,59.9,2829.0969999999998,29988.0
2017100915,18956.0,56.16,2973.971,34101.0
2017100916,21188.0,56.16,3021.971,36188.0
2017100917,21372.0,56.81,3236.185,36714.0
2017100918,21548.0,56.81,3389.185,36634.0
2017100919,21758.0,58.92,3660.616,36685.0
2017100920,21852.0,58.92,3888.616,36655.0
2017100921,21886.0,55.28,4274.235000000001,36706.0
2017100922,21851.0,55.28,4514.235000000001,36335.0
2017100923,21767.0,53.12,4849.235000000001,36474.0
2017100924,21723.0,53.12,5055.235000000001,36458.0
2017100925,21915.0,51.9,5270.02,35906.0
2017100926,21981.0,51.9,5373.02,35890.0
2017100927,22118.0,50.08,5421.361,35899.0
2017100928,22063.0,50.08,5401.361,35796.0
2017100929,21826.0,46.7,5274.612,36003.0
2017100930,21774.0,46.7,5159.612,36039.0
2017100931,21809.0,45.16,4953.097,35849.0
2017100932,21687.0,45.16,4801.097,36494.0
2017100933,21469.0,52.92,4465.76,36834.0
2017100934,21627.0,52.92,4262.76,37951.0
2017100935,21681.0,58.68,3800.0,38867.0
2017100936,22430.0,58.68,3530.0,39547.0
2017100937,22592.0,74.0,3339.274,39585.0
2017100938,22760.0,74.0,3158.274,40520.0
2017100939,22594.0,64.95,3259.135,40259.0
2017100940,21831.0,64.95,3219.135,39396.0
2017100941,21773.0,54.18,3842.6409999999996,38067.0
2017100942,21586.0,54.18,3842.6409999999996,36482.0
2017100943,20515.0,45.39,4681.337,35983.0
2017100944,18784.0,45.39,4681.337,33666.0
2017100945,16686.0,44.02,5562.386,32278.0
2017100946,14739.0,44.02,5562.386,29990.0
2017100947,11041.0,40.53,6393.478999999999,25833.0
2017100948,8519.0,40.53,6393.478999999999,24457.0
2017101001,7616.0,41.4,7134.503,24144.0
2017101002,6471.0,41.4,7134.503,23693.0
2017101003,5910.0,40.97,7252.873,23535.0
2017101004,5693.0,40.97,7252.873,23760.0
2017101005,5765.0,39.06,7438.5070000000005,23521.0
2017101006,5485.0,39.06,7438.5070000000005,23181.0
2017101007,5380.0,28.57,7665.836,22982.0
2017101008,4825.0,28.57,7665.836,22802.0
2017101009,5008.0,36.13,8041.031,22620.0
2017101010,5096.0,36.13,8041.031,22742.0
2017101011,6367.0,50.4,8166.971,24144.0
2017101012,7437.0,50.4,8166.971,25049.0
2017101013,8924.0,49.59,8202.836,27448.0
2017101014,11346.0,49.59,8202.836,30822.0
2017101015,14852.0,46.54,8239.427,35117.0
2017101016,17555.0,46.54,8288.427,36669.0
2017101017,17887.0,57.7,8154.0740000000005,37278.0
2017101018,18232.0,57.7,8329.074,37144.0
2017101019,18643.0,58.58,8300.119999999999,37386.0
2017101020,18863.0,58.58,8568.119999999999,37044.0
2017101021,18693.0,58.03,8616.371,36537.0
2017101022,18607.0,58.03,8927.371,36415.0
2017101023,18597.0,52.92,9167.142,36517.0
2017101024,18484.0,52.92,9441.142,36328.0
2017101025,18443.0,44.22,9462.573,36174.0
2017101026,18165.0,44.22,9572.573,35719.0
2017101027,17638.0,40.59,9414.148,35291.0
2017101028,17147.0,40.59,9369.148,35223.0
2017101029,16975.0,40.53,9356.476,35608.0
2017101030,17054.0,40.53,9246.476,35505.0
2017101031,17277.0,42.93,9151.819,35528.0
2017101032,16468.0,42.93,8953.819,36198.0
2017101033,16250.0,51.38,8760.532,37362.0
2017101034,16393.0,51.38,8450.532,38669.0
2017101035,16469.0,58.39,8523.939,38965.0
2017101036,17021.0,58.39,8207.939,39662.0
2017101037,16261.0,64.79,8539.491,39413.0
2017101038,17215.0,64.79,8361.491,40265.0
2017101039,18174.0,61.13,8955.839,40251.0
2017101040,17250.0,61.13,8923.839,39413.0
2017101041,17682.0,47.02,9538.874,39658.0
